frame	time	Function 2	units
9074	1601-01-02 05:44:46.310808	4.573928e+03	cnts
9075	1601-01-02 05:44:46.378694	4.573678e+03	cnts
9076	1601-01-02 05:44:46.412637	4.573397e+03	cnts
9077	1601-01-02 05:44:46.480523	4.573052e+03	cnts
9078	1601-01-02 05:44:46.548409	4.573336e+03	cnts
9079	1601-01-02 05:44:46.616295	4.573657e+03	cnts
9080	1601-01-02 05:44:46.684181	4.573641e+03	cnts
9081	1601-01-02 05:44:46.752067	4.573809e+03	cnts
9082	1601-01-02 05:44:46.819953	4.573408e+03	cnts
9083	1601-01-02 05:44:46.853896	4.573631e+03	cnts
9084	1601-01-02 05:44:46.921782	4.573932e+03	cnts
9085	1601-01-02 05:44:46.989668	4.574009e+03	cnts
9086	1601-01-02 05:44:47.057554	4.574250e+03	cnts
9087	1601-01-02 05:44:47.125440	4.573671e+03	cnts
9088	1601-01-02 05:44:47.193326	4.573493e+03	cnts
9089	1601-01-02 05:44:47.227269	4.573465e+03	cnts
9090	1601-01-02 05:44:47.295155	4.573645e+03	cnts
9091	1601-01-02 05:44:47.363041	4.573832e+03	cnts
9092	1601-01-02 05:44:47.430927	4.574029e+03	cnts
9093	1601-01-02 05:44:47.498813	4.573889e+03	cnts
9094	1601-01-02 05:44:47.566699	4.573742e+03	cnts
9095	1601-01-02 05:44:47.569310	4.573730e+03	cnts
9096	1601-01-02 05:44:47.668528	4.573999e+03	cnts
9097	1601-01-02 05:44:47.736414	4.574181e+03	cnts
9098	1601-01-02 05:44:47.804300	4.573904e+03	cnts
9099	1601-01-02 05:44:47.872186	4.573880e+03	cnts
9100	1601-01-02 05:44:47.940072	4.573550e+03	cnts
9101	1601-01-02 05:44:48.041901	4.573849e+03	cnts
9102	1601-01-02 05:44:48.075844	4.574011e+03	cnts
9103	1601-01-02 05:44:48.109787	4.573800e+03	cnts
9104	1601-01-02 05:44:48.143730	4.574218e+03	cnts
9105	1601-01-02 05:44:48.245559	4.573509e+03	cnts
9106	1601-01-02 05:44:48.279502	4.573460e+03	cnts
9107	1601-01-02 05:44:48.381331	4.573493e+03	cnts
9108	1601-01-02 05:44:48.449217	4.573842e+03	cnts
9109	1601-01-02 05:44:48.483160	4.573623e+03	cnts
9110	1601-01-02 05:44:48.551046	4.573536e+03	cnts
9111	1601-01-02 05:44:48.618932	4.573063e+03	cnts
9112	1601-01-02 05:44:48.686818	4.573063e+03	cnts
9113	1601-01-02 05:44:48.754704	4.573199e+03	cnts
9114	1601-01-02 05:44:48.757315	4.573024e+03	cnts
9115	1601-01-02 05:44:48.856533	4.573082e+03	cnts
9116	1601-01-02 05:44:48.924419	4.572838e+03	cnts
9117	1601-01-02 05:44:48.992305	4.572648e+03	cnts
9118	1601-01-02 05:44:49.060191	4.572552e+03	cnts
9119	1601-01-02 05:44:49.128077	4.572858e+03	cnts
9120	1601-01-02 05:44:49.195963	4.572986e+03	cnts
9121	1601-01-02 05:44:49.229906	4.573008e+03	cnts
9122	1601-01-02 05:44:49.297792	4.572709e+03	cnts
9123	1601-01-02 05:44:49.365678	4.572558e+03	cnts
9124	1601-01-02 05:44:49.433564	4.572401e+03	cnts
9125	1601-01-02 05:44:49.501450	4.572818e+03	cnts
9126	1601-01-02 05:44:49.569336	4.572671e+03	cnts
9127	1601-01-02 05:44:49.603279	4.572794e+03	cnts
9128	1601-01-02 05:44:49.671165	4.572314e+03	cnts
9129	1601-01-02 05:44:49.739051	4.572087e+03	cnts
9130	1601-01-02 05:44:49.806937	4.572255e+03	cnts
9131	1601-01-02 05:44:49.874823	4.572404e+03	cnts
9132	1601-01-02 05:44:49.942709	4.572391e+03	cnts
9133	1601-01-02 05:44:50.010595	4.572017e+03	cnts
9134	1601-01-02 05:44:50.044538	4.571970e+03	cnts
9135	1601-01-02 05:44:50.112424	4.571908e+03	cnts
9136	1601-01-02 05:44:50.180310	4.572285e+03	cnts
9137	1601-01-02 05:44:50.248196	4.572150e+03	cnts
9138	1601-01-02 05:44:50.316082	4.572129e+03	cnts
9139	1601-01-02 05:44:50.383968	4.572079e+03	cnts
9140	1601-01-02 05:44:50.417911	4.571334e+03	cnts
9141	1601-01-02 05:44:50.451854	4.571596e+03	cnts
9142	1601-01-02 05:44:50.553683	4.571628e+03	cnts
9143	1601-01-02 05:44:50.621569	4.571913e+03	cnts
9144	1601-01-02 05:44:50.689455	4.571810e+03	cnts
9145	1601-01-02 05:44:50.723398	4.571884e+03	cnts
9146	1601-01-02 05:44:50.791284	4.571105e+03	cnts
9147	1601-01-02 05:44:50.793895	4.571572e+03	cnts
9148	1601-01-02 05:44:50.796506	4.571499e+03	cnts
9149	1601-01-02 05:44:50.799117	4.571580e+03	cnts
9150	1601-01-02 05:44:51.843517	4.570824e+03	cnts
9151	1601-01-02 05:44:51.877460	4.571068e+03	cnts
9152	1601-01-02 05:44:51.945346	4.570772e+03	cnts
9153	1601-01-02 05:44:52.013232	4.571180e+03	cnts
9154	1601-01-02 05:44:52.081118	4.571335e+03	cnts
9155	1601-01-02 05:44:52.083729	4.571094e+03	cnts
9156	1601-01-02 05:44:52.216890	4.571025e+03	cnts
9157	1601-01-02 05:44:52.284776	4.570862e+03	cnts
9158	1601-01-02 05:44:52.318719	4.570835e+03	cnts
9159	1601-01-02 05:44:52.386605	4.571369e+03	cnts
9160	1601-01-02 05:44:52.454491	4.571024e+03	cnts
9161	1601-01-02 05:44:52.522377	4.571129e+03	cnts
9162	1601-01-02 05:44:52.590263	4.570616e+03	cnts
9163	1601-01-02 05:44:52.624206	4.570685e+03	cnts
9164	1601-01-02 05:44:52.692092	4.570803e+03	cnts
9165	1601-01-02 05:44:52.759978	4.571293e+03	cnts
9166	1601-01-02 05:44:52.827864	4.571622e+03	cnts
9167	1601-01-02 05:44:52.895750	4.571314e+03	cnts
9168	1601-01-02 05:44:52.997579	4.570775e+03	cnts
9169	1601-01-02 05:44:53.031522	4.570712e+03	cnts
9170	1601-01-02 05:44:53.034133	4.571042e+03	cnts
9171	1601-01-02 05:44:53.167294	4.571783e+03	cnts
9172	1601-01-02 05:44:53.201237	4.571637e+03	cnts
9173	1601-01-02 05:44:53.269123	4.571424e+03	cnts
9174	1601-01-02 05:44:53.337009	4.571281e+03	cnts
9175	1601-01-02 05:44:53.404895	4.571304e+03	cnts
9176	1601-01-02 05:44:53.472781	4.571609e+03	cnts
9177	1601-01-02 05:44:53.506724	4.571658e+03	cnts
9178	1601-01-02 05:44:53.574610	4.571910e+03	cnts
9179	1601-01-02 05:44:53.642496	4.571650e+03	cnts
9180	1601-01-02 05:44:53.710382	4.571406e+03	cnts
9181	1601-01-02 05:44:53.778268	4.571775e+03	cnts
9182	1601-01-02 05:44:53.846154	4.571752e+03	cnts
9183	1601-01-02 05:44:53.880097	4.571851e+03	cnts
9184	1601-01-02 05:44:53.947983	4.571922e+03	cnts
9185	1601-01-02 05:44:54.015869	4.571822e+03	cnts
9186	1601-01-02 05:44:54.083755	4.571396e+03	cnts
9187	1601-01-02 05:44:54.151641	4.571777e+03	cnts
9188	1601-01-02 05:44:54.219527	4.572437e+03	cnts
9189	1601-01-02 05:44:54.222138	4.572533e+03	cnts
9190	1601-01-02 05:44:54.321356	4.572507e+03	cnts
9191	1601-01-02 05:44:54.287413	4.572407e+03	cnts
9192	1601-01-02 05:44:54.457128	4.572180e+03	cnts
9193	1601-01-02 05:44:54.525014	4.571970e+03	cnts
9194	1601-01-02 05:44:54.558957	4.571878e+03	cnts
9195	1601-01-02 05:44:54.592900	4.571967e+03	cnts
9196	1601-01-02 05:44:54.595511	4.571998e+03	cnts
9197	1601-01-02 05:44:54.598122	4.571987e+03	cnts
9198	1601-01-02 05:44:54.600733	4.571625e+03	cnts
9199	1601-01-02 05:44:55.713019	4.572862e+03	cnts
9200	1601-01-02 05:44:55.780905	4.573681e+03	cnts
9201	1601-01-02 05:44:55.848791	4.573276e+03	cnts
9202	1601-01-02 05:44:55.916677	4.573026e+03	cnts
9203	1601-01-02 05:44:55.950620	4.573235e+03	cnts
9204	1601-01-02 05:44:56.052449	4.573820e+03	cnts
9205	1601-01-02 05:44:56.120335	4.573980e+03	cnts
9206	1601-01-02 05:44:56.188221	4.573683e+03	cnts
9207	1601-01-02 05:44:56.222164	4.573683e+03	cnts
9208	1601-01-02 05:44:56.290050	4.573728e+03	cnts
9209	1601-01-02 05:44:56.357936	4.573666e+03	cnts
9210	1601-01-02 05:44:56.425822	4.574135e+03	cnts
9211	1601-01-02 05:44:56.493708	4.574125e+03	cnts
9212	1601-01-02 05:44:56.527651	4.573992e+03	cnts
9213	1601-01-02 05:44:56.595537	4.573913e+03	cnts
9214	1601-01-02 05:44:56.663423	4.574050e+03	cnts
9215	1601-01-02 05:44:56.731309	4.574066e+03	cnts
9216	1601-01-02 05:44:56.799195	4.574035e+03	cnts
9217	1601-01-02 05:44:56.867081	4.574291e+03	cnts
9218	1601-01-02 05:44:56.934967	4.574104e+03	cnts
9219	1601-01-02 05:44:56.968910	4.574139e+03	cnts
9220	1601-01-02 05:44:57.036796	4.574072e+03	cnts
9221	1601-01-02 05:44:57.104682	4.574273e+03	cnts
9222	1601-01-02 05:44:57.172568	4.574540e+03	cnts
9223	1601-01-02 05:44:57.206511	4.574424e+03	cnts
9224	1601-01-02 05:44:57.308340	4.573892e+03	cnts
9225	1601-01-02 05:44:57.342283	4.573776e+03	cnts
9226	1601-01-02 05:44:57.410169	4.573843e+03	cnts
9227	1601-01-02 05:44:57.478055	4.574372e+03	cnts
9228	1601-01-02 05:44:57.545941	4.574243e+03	cnts
9229	1601-01-02 05:44:57.613827	4.574162e+03	cnts
9230	1601-01-02 05:44:57.681713	4.573674e+03	cnts
9231	1601-01-02 05:44:57.715656	4.574006e+03	cnts
9232	1601-01-02 05:44:57.783542	4.574301e+03	cnts
9233	1601-01-02 05:44:57.851428	4.574189e+03	cnts
9234	1601-01-02 05:44:57.919314	4.574185e+03	cnts
9235	1601-01-02 05:44:58.021143	4.574049e+03	cnts
9236	1601-01-02 05:44:58.055086	4.574063e+03	cnts
9237	1601-01-02 05:44:58.122972	4.574041e+03	cnts
9238	1601-01-02 05:44:58.190858	4.574343e+03	cnts
9239	1601-01-02 05:44:58.258744	4.574398e+03	cnts
9240	1601-01-02 05:44:58.326630	4.574270e+03	cnts
9241	1601-01-02 05:44:58.394516	4.573983e+03	cnts
9242	1601-01-02 05:44:58.428459	4.573701e+03	cnts
9243	1601-01-02 05:44:58.496345	4.574035e+03	cnts
9244	1601-01-02 05:44:58.530288	4.574269e+03	cnts
9245	1601-01-02 05:44:58.598174	4.574179e+03	cnts
9246	1601-01-02 05:44:58.666060	4.574145e+03	cnts
9247	1601-01-02 05:44:58.733946	4.573891e+03	cnts
9248	1601-01-02 05:44:58.801832	4.573656e+03	cnts
9249	1601-01-02 05:44:58.869718	4.574009e+03	cnts
9250	1601-01-02 05:44:58.903661	4.573944e+03	cnts
9251	1601-01-02 05:44:58.971547	4.574314e+03	cnts
9252	1601-01-02 05:44:59.039433	4.573924e+03	cnts
9253	1601-01-02 05:44:59.107319	4.573649e+03	cnts
9254	1601-01-02 05:44:59.175205	4.573672e+03	cnts
9255	1601-01-02 05:44:59.243091	4.573854e+03	cnts
9256	1601-01-02 05:44:59.310977	4.574013e+03	cnts
9257	1601-01-02 05:44:59.378863	4.573983e+03	cnts
9258	1601-01-02 05:44:59.412806	4.573874e+03	cnts
9259	1601-01-02 05:44:59.480692	4.573432e+03	cnts
9260	1601-01-02 05:44:59.548578	4.573832e+03	cnts
9261	1601-01-02 05:44:59.616464	4.573860e+03	cnts
9262	1601-01-02 05:44:59.684350	4.573825e+03	cnts
9263	1601-01-02 05:44:59.718293	4.573699e+03	cnts
9264	1601-01-02 05:44:59.786179	4.573246e+03	cnts
9265	1601-01-02 05:44:59.854065	4.573495e+03	cnts
9266	1601-01-02 05:44:59.921951	4.573464e+03	cnts
9267	1601-01-02 05:44:59.989837	4.573640e+03	cnts
9268	1601-01-02 05:45:00.057723	4.573534e+03	cnts
9269	1601-01-02 05:45:00.091666	4.573584e+03	cnts
9270	1601-01-02 05:45:00.159552	4.573125e+03	cnts
9271	1601-01-02 05:45:00.227438	4.572688e+03	cnts
9272	1601-01-02 05:45:00.295324	4.573111e+03	cnts
9273	1601-01-02 05:45:00.363210	4.573059e+03	cnts
9274	1601-01-02 05:45:00.431096	4.572917e+03	cnts
9275	1601-01-02 05:45:00.498982	4.572748e+03	cnts
9276	1601-01-02 05:45:00.538147	4.572728e+03	cnts
9277	1601-01-02 05:45:00.600811	4.572337e+03	cnts
9278	1601-01-02 05:45:00.668697	4.572620e+03	cnts
9279	1601-01-02 05:45:00.736583	4.572696e+03	cnts
9280	1601-01-02 05:45:00.804469	4.572668e+03	cnts
9281	1601-01-02 05:45:00.872355	4.572155e+03	cnts
9282	1601-01-02 05:45:00.906298	4.572364e+03	cnts
9283	1601-01-02 05:45:00.974184	4.572273e+03	cnts
9284	1601-01-02 05:45:01.042070	4.572520e+03	cnts
9285	1601-01-02 05:45:01.109956	4.572616e+03	cnts
9286	1601-01-02 05:45:01.143899	4.572295e+03	cnts
9287	1601-01-02 05:45:01.245728	4.572028e+03	cnts
9288	1601-01-02 05:45:01.279671	4.571935e+03	cnts
9289	1601-01-02 05:45:01.347557	4.572003e+03	cnts
9290	1601-01-02 05:45:01.415443	4.571946e+03	cnts
9291	1601-01-02 05:45:01.483329	4.572157e+03	cnts
9292	1601-01-02 05:45:01.551215	4.571752e+03	cnts
9293	1601-01-02 05:45:01.619101	4.571586e+03	cnts
9294	1601-01-02 05:45:01.653044	4.571670e+03	cnts
9295	1601-01-02 05:45:01.720930	4.571619e+03	cnts
9296	1601-01-02 05:45:01.788816	4.571779e+03	cnts
9297	1601-01-02 05:45:01.856702	4.571999e+03	cnts
9298	1601-01-02 05:45:01.924588	4.571772e+03	cnts
9299	1601-01-02 05:45:01.992474	4.571386e+03	cnts
9300	1601-01-02 05:45:02.060360	4.571236e+03	cnts
9301	1601-01-02 05:45:02.094303	4.571438e+03	cnts
9302	1601-01-02 05:45:02.162189	4.571450e+03	cnts
9303	1601-01-02 05:45:02.230075	4.571725e+03	cnts
9304	1601-01-02 05:45:02.297961	4.571643e+03	cnts
9305	1601-01-02 05:45:02.365847	4.571023e+03	cnts
9306	1601-01-02 05:45:02.433733	4.571034e+03	cnts
9307	1601-01-02 05:45:02.467676	4.571281e+03	cnts
9308	1601-01-02 05:45:02.535562	4.571316e+03	cnts
9309	1601-01-02 05:45:02.603448	4.571214e+03	cnts
9310	1601-01-02 05:45:02.671334	4.570977e+03	cnts
9311	1601-01-02 05:45:02.739220	4.570680e+03	cnts
9312	1601-01-02 05:45:02.807106	4.571132e+03	cnts
9313	1601-01-02 05:45:02.874992	4.571093e+03	cnts
9314	1601-01-02 05:45:02.908935	4.570906e+03	cnts
9315	1601-01-02 05:45:03.010764	4.570615e+03	cnts
9316	1601-01-02 05:45:03.044707	4.570434e+03	cnts
9317	1601-01-02 05:45:03.112593	4.570477e+03	cnts
9318	1601-01-02 05:45:03.180479	4.570600e+03	cnts
9319	1601-01-02 05:45:03.248365	4.570657e+03	cnts
9320	1601-01-02 05:45:03.282308	4.571041e+03	cnts
9321	1601-01-02 05:45:03.350194	4.570728e+03	cnts
9322	1601-01-02 05:45:03.418080	4.570322e+03	cnts
9323	1601-01-02 05:45:03.485966	4.570156e+03	cnts
9324	1601-01-02 05:45:03.553852	4.570252e+03	cnts
9325	1601-01-02 05:45:03.621738	4.570845e+03	cnts
9326	1601-01-02 05:45:03.655681	4.570588e+03	cnts
9327	1601-01-02 05:45:03.723567	4.570389e+03	cnts
9328	1601-01-02 05:45:03.791453	4.569856e+03	cnts
9329	1601-01-02 05:45:03.859339	4.570094e+03	cnts
9330	1601-01-02 05:45:03.927225	4.570191e+03	cnts
9331	1601-01-02 05:45:03.961168	4.570437e+03	cnts
9332	1601-01-02 05:45:04.029054	4.570367e+03	cnts
9333	1601-01-02 05:45:04.096940	4.570341e+03	cnts
9334	1601-01-02 05:45:04.164826	4.570270e+03	cnts
9335	1601-01-02 05:45:04.232712	4.570384e+03	cnts
9336	1601-01-02 05:45:04.300598	4.570620e+03	cnts
9337	1601-01-02 05:45:04.368484	4.570671e+03	cnts
9338	1601-01-02 05:45:04.436370	4.570570e+03	cnts
9339	1601-01-02 05:45:04.470313	4.570378e+03	cnts
9340	1601-01-02 05:45:04.538199	4.570020e+03	cnts
9341	1601-01-02 05:45:04.606085	4.570305e+03	cnts
9342	1601-01-02 05:45:04.673971	4.570336e+03	cnts
9343	1601-01-02 05:45:04.741857	4.570612e+03	cnts
9344	1601-01-02 05:45:04.809743	4.570434e+03	cnts
9345	1601-01-02 05:45:04.843686	4.570346e+03	cnts
9346	1601-01-02 05:45:04.911572	4.570252e+03	cnts
9347	1601-01-02 05:45:04.979458	4.570446e+03	cnts
9348	1601-01-02 05:45:05.047344	4.570720e+03	cnts
9349	1601-01-02 05:45:05.115230	4.570680e+03	cnts
9350	1601-01-02 05:45:05.183116	4.570408e+03	cnts
9351	1601-01-02 05:45:05.217059	4.570124e+03	cnts
9352	1601-01-02 05:45:05.284945	4.569926e+03	cnts
9353	1601-01-02 05:45:05.352831	4.570345e+03	cnts
9354	1601-01-02 05:45:05.420717	4.570361e+03	cnts
9355	1601-01-02 05:45:05.488603	4.570663e+03	cnts
9356	1601-01-02 05:45:05.556489	4.569860e+03	cnts
9357	1601-01-02 05:45:05.624375	4.569887e+03	cnts
9358	1601-01-02 05:45:05.658318	4.570090e+03	cnts
9359	1601-01-02 05:45:05.726204	4.570254e+03	cnts
9360	1601-01-02 05:45:05.794090	4.570575e+03	cnts
9361	1601-01-02 05:45:05.861976	4.570566e+03	cnts
9362	1601-01-02 05:45:05.929862	4.570532e+03	cnts
9363	1601-01-02 05:45:05.997748	4.570681e+03	cnts
9364	1601-01-02 05:45:06.065634	4.570585e+03	cnts
9365	1601-01-02 05:45:06.099577	4.570712e+03	cnts
9366	1601-01-02 05:45:06.167463	4.570837e+03	cnts
9367	1601-01-02 05:45:06.235349	4.570634e+03	cnts
9368	1601-01-02 05:45:06.303235	4.569883e+03	cnts
9369	1601-01-02 05:45:06.371121	4.569815e+03	cnts
9370	1601-01-02 05:45:06.439007	4.570209e+03	cnts
9371	1601-01-02 05:45:06.472950	4.570598e+03	cnts
9372	1601-01-02 05:45:06.540836	4.570756e+03	cnts
9373	1601-01-02 05:45:06.608722	4.570753e+03	cnts
9374	1601-01-02 05:45:06.676608	4.570537e+03	cnts
9375	1601-01-02 05:45:06.744494	4.570574e+03	cnts
9376	1601-01-02 05:45:06.812380	4.570954e+03	cnts
9377	1601-01-02 05:45:06.846323	4.571405e+03	cnts
9378	1601-01-02 05:45:06.914209	4.571154e+03	cnts
9379	1601-01-02 05:45:06.982095	4.570994e+03	cnts
9380	1601-01-02 05:45:07.049981	4.570947e+03	cnts
9381	1601-01-02 05:45:07.117867	4.571056e+03	cnts
9382	1601-01-02 05:45:07.185753	4.571694e+03	cnts
9383	1601-01-02 05:45:07.219696	4.571487e+03	cnts
9384	1601-01-02 05:45:07.287582	4.571648e+03	cnts
9385	1601-01-02 05:45:07.355468	4.571833e+03	cnts
9386	1601-01-02 05:45:07.423354	4.571903e+03	cnts
9387	1601-01-02 05:45:07.491240	4.572292e+03	cnts
9388	1601-01-02 05:45:07.559126	4.572784e+03	cnts
9389	1601-01-02 05:45:07.627012	4.572999e+03	cnts
9390	1601-01-02 05:45:07.660955	4.572997e+03	cnts
9391	1601-01-02 05:45:07.728841	4.572985e+03	cnts
9392	1601-01-02 05:45:07.796727	4.572612e+03	cnts
9393	1601-01-02 05:45:07.864613	4.572696e+03	cnts
9394	1601-01-02 05:45:07.932499	4.572825e+03	cnts
9395	1601-01-02 05:45:08.000385	4.573080e+03	cnts
9396	1601-01-02 05:45:08.068271	4.572796e+03	cnts
9397	1601-01-02 05:45:08.102214	4.572947e+03	cnts
9398	1601-01-02 05:45:08.170100	4.573110e+03	cnts
9399	1601-01-02 05:45:08.237986	4.573353e+03	cnts
9400	1601-01-02 05:45:08.305872	4.573763e+03	cnts
9401	1601-01-02 05:45:08.373758	4.573677e+03	cnts
9402	1601-01-02 05:45:08.407701	4.573637e+03	cnts
9403	1601-01-02 05:45:08.475587	4.573380e+03	cnts
9404	1601-01-02 05:45:08.543473	4.572973e+03	cnts
9405	1601-01-02 05:45:08.611359	4.573211e+03	cnts
9406	1601-01-02 05:45:08.679245	4.573592e+03	cnts
9407	1601-01-02 05:45:08.747131	4.573400e+03	cnts
9408	1601-01-02 05:45:08.815017	4.573109e+03	cnts
9409	1601-01-02 05:45:08.882903	4.573041e+03	cnts
9410	1601-01-02 05:45:08.916846	4.573287e+03	cnts
9411	1601-01-02 05:45:08.984732	4.573545e+03	cnts
9412	1601-01-02 05:45:09.052618	4.573783e+03	cnts
9413	1601-01-02 05:45:09.120504	4.573949e+03	cnts
9414	1601-01-02 05:45:09.188390	4.573598e+03	cnts
9415	1601-01-02 05:45:09.222333	4.573690e+03	cnts
9416	1601-01-02 05:45:09.290219	4.573762e+03	cnts
9417	1601-01-02 05:45:09.358105	4.574068e+03	cnts
9418	1601-01-02 05:45:09.425991	4.574596e+03	cnts
9419	1601-01-02 05:45:09.493877	4.574576e+03	cnts
9420	1601-01-02 05:45:09.561763	4.574550e+03	cnts
9421	1601-01-02 05:45:09.595706	4.574568e+03	cnts
9422	1601-01-02 05:45:09.663592	4.574658e+03	cnts
9423	1601-01-02 05:45:09.731478	4.574873e+03	cnts
9424	1601-01-02 05:45:09.799364	4.574741e+03	cnts
9425	1601-01-02 05:45:09.867250	4.574853e+03	cnts
9426	1601-01-02 05:45:09.935136	4.574343e+03	cnts
9427	1601-01-02 05:45:10.003022	4.574166e+03	cnts
9428	1601-01-02 05:45:10.070908	4.574393e+03	cnts
9429	1601-01-02 05:45:10.104851	4.574755e+03	cnts
9430	1601-01-02 05:45:10.206680	4.574775e+03	cnts
9431	1601-01-02 05:45:10.274566	4.574425e+03	cnts
9432	1601-01-02 05:45:10.308509	4.574370e+03	cnts
9433	1601-01-02 05:45:10.376395	4.574311e+03	cnts
9434	1601-01-02 05:45:10.444281	4.574585e+03	cnts
9435	1601-01-02 05:45:10.512167	4.575017e+03	cnts
9436	1601-01-02 05:45:10.546110	4.575036e+03	cnts
9437	1601-01-02 05:45:10.613996	4.574899e+03	cnts
9438	1601-01-02 05:45:10.681882	4.574367e+03	cnts
9439	1601-01-02 05:45:10.749768	4.574476e+03	cnts
9440	1601-01-02 05:45:10.817654	4.574672e+03	cnts
9441	1601-01-02 05:45:10.851597	4.574854e+03	cnts
9442	1601-01-02 05:45:10.919483	4.574798e+03	cnts
9443	1601-01-02 05:45:10.987369	4.574703e+03	cnts
9444	1601-01-02 05:45:11.055255	4.574377e+03	cnts
9445	1601-01-02 05:45:11.123141	4.574363e+03	cnts
9446	1601-01-02 05:45:11.191027	4.574922e+03	cnts
9447	1601-01-02 05:45:11.224970	4.574949e+03	cnts
9448	1601-01-02 05:45:11.326799	4.574733e+03	cnts
9449	1601-01-02 05:45:11.360742	4.574690e+03	cnts
9450	1601-01-02 05:45:11.428628	4.574348e+03	cnts
9451	1601-01-02 05:45:11.496514	4.574798e+03	cnts
9452	1601-01-02 05:45:11.564400	4.574980e+03	cnts
9453	1601-01-02 05:45:11.598343	4.575112e+03	cnts
9454	1601-01-02 05:45:11.666229	4.575054e+03	cnts
9455	1601-01-02 05:45:11.700172	4.575457e+03	cnts
9456	1601-01-02 05:45:11.802001	4.574869e+03	cnts
9457	1601-01-02 05:45:11.869887	4.574810e+03	cnts
9458	1601-01-02 05:45:11.937773	4.574638e+03	cnts
9459	1601-01-02 05:45:11.971716	4.574815e+03	cnts
9460	1601-01-02 05:45:12.039602	4.574765e+03	cnts
9461	1601-01-02 05:45:12.107488	4.574440e+03	cnts
9462	1601-01-02 05:45:12.175374	4.573994e+03	cnts
9463	1601-01-02 05:45:12.243260	4.574070e+03	cnts
9464	1601-01-02 05:45:12.311146	4.574518e+03	cnts
9465	1601-01-02 05:45:12.350311	4.574372e+03	cnts
9466	1601-01-02 05:45:12.412975	4.574310e+03	cnts
9467	1601-01-02 05:45:12.480861	4.573821e+03	cnts
9468	1601-01-02 05:45:12.548747	4.573343e+03	cnts
9469	1601-01-02 05:45:12.616633	4.573765e+03	cnts
9470	1601-01-02 05:45:12.650576	4.573944e+03	cnts
9471	1601-01-02 05:45:12.718462	4.574072e+03	cnts
9472	1601-01-02 05:45:12.786348	4.573836e+03	cnts
9473	1601-01-02 05:45:12.854234	4.573671e+03	cnts
9474	1601-01-02 05:45:12.922120	4.573506e+03	cnts
9475	1601-01-02 05:45:13.023949	4.573842e+03	cnts
9476	1601-01-02 05:45:13.057892	4.574090e+03	cnts
9477	1601-01-02 05:45:13.091835	4.573876e+03	cnts
9478	1601-01-02 05:45:13.193664	4.573546e+03	cnts
9479	1601-01-02 05:45:13.261550	4.573510e+03	cnts
9480	1601-01-02 05:45:13.329436	4.573364e+03	cnts
9481	1601-01-02 05:45:13.363379	4.573447e+03	cnts
9482	1601-01-02 05:45:13.431265	4.573899e+03	cnts
9483	1601-01-02 05:45:13.499151	4.573811e+03	cnts
9484	1601-01-02 05:45:13.533094	4.573755e+03	cnts
9485	1601-01-02 05:45:13.600980	4.573513e+03	cnts
9486	1601-01-02 05:45:13.668866	4.573288e+03	cnts
9487	1601-01-02 05:45:13.736752	4.573717e+03	cnts
9488	1601-01-02 05:45:13.804638	4.573414e+03	cnts
9489	1601-01-02 05:45:13.872524	4.573655e+03	cnts
9490	1601-01-02 05:45:13.940410	4.573117e+03	cnts
9491	1601-01-02 05:45:13.974353	4.573155e+03	cnts
9492	1601-01-02 05:45:14.042239	4.573031e+03	cnts
9493	1601-01-02 05:45:14.110125	4.573256e+03	cnts
9494	1601-01-02 05:45:14.178011	4.573343e+03	cnts
9495	1601-01-02 05:45:14.245897	4.573410e+03	cnts
9496	1601-01-02 05:45:14.313783	4.572832e+03	cnts
9497	1601-01-02 05:45:14.347726	4.572698e+03	cnts
9498	1601-01-02 05:45:14.415612	4.573051e+03	cnts
9499	1601-01-02 05:45:14.483498	4.572911e+03	cnts
9500	1601-01-02 05:45:14.551384	4.573144e+03	cnts
9501	1601-01-02 05:45:14.619270	4.573359e+03	cnts
9502	1601-01-02 05:45:14.687156	4.572857e+03	cnts
9503	1601-01-02 05:45:14.721099	4.572753e+03	cnts
9504	1601-01-02 05:45:14.788985	4.572845e+03	cnts
9505	1601-01-02 05:45:14.856871	4.572770e+03	cnts
9506	1601-01-02 05:45:14.924757	4.572789e+03	cnts
9507	1601-01-02 05:45:14.992643	4.572445e+03	cnts
9508	1601-01-02 05:45:15.060529	4.572038e+03	cnts
9509	1601-01-02 05:45:15.128415	4.571759e+03	cnts
9510	1601-01-02 05:45:15.162358	4.571940e+03	cnts
9511	1601-01-02 05:45:15.230244	4.572040e+03	cnts
9512	1601-01-02 05:45:15.298130	4.571861e+03	cnts
9513	1601-01-02 05:45:15.366016	4.571984e+03	cnts
9514	1601-01-02 05:45:15.433902	4.571818e+03	cnts
9515	1601-01-02 05:45:15.501788	4.571582e+03	cnts
9516	1601-01-02 05:45:15.535731	4.571332e+03	cnts
9517	1601-01-02 05:45:15.603617	4.571815e+03	cnts
9518	1601-01-02 05:45:15.671503	4.571506e+03	cnts
9519	1601-01-02 05:45:15.739389	4.571748e+03	cnts
9520	1601-01-02 05:45:15.807275	4.571158e+03	cnts
9521	1601-01-02 05:45:15.875161	4.571161e+03	cnts
9522	1601-01-02 05:45:15.943047	4.571116e+03	cnts
9523	1601-01-02 05:45:15.976990	4.571681e+03	cnts
9524	1601-01-02 05:45:16.044876	4.571510e+03	cnts
