531.1189,10250.691
532.12555,10249.885
533.11792,10251.289
534.12573,10249.686
535.11554,10250.028
536.12256,10250.199
537.1153,10248.83
538.11847,10248.582
539.12402,10248.627
540.12018,10249.588
541.12054,10250.97
542.12012,10251.433
543.12372,10251.162
544.11646,10251.249
545.11963,10249.178
546.11926,10247.294
547.11896,10247.309
548.12592,10247.431
549.11774,10247.422
550.12219,10248.038
551.11511,10247.135
552.11523,10245.775
553.11981,10247.816
554.1153,10249.613
555.12115,10248.532
556.11865,10248.634
557.11566,10247.944
558.11511,10246.682
559.11871,10245.946
560.11774,10247.061
561.14276,10247.393
562.11987,10249.653
563.12366,10249.317
564.11554,10249.56
565.12024,10249.265
